ags,name,bundesland_id,bundesland,bevoelkerung_total,bevoelkerung_maennlich,bevoelkerung_weiblich,mj_wohnort_insgesamt,mj_wohnort_ausschliesslich,mj_wohnort_nebenjob,mj_arbeitsort_insgesamt,mj_arbeitsort_ausschliesslich,mj_arbeitsort_nebenjob,mj_wohnort_insgesamt_prozent,mj_wohnort_ausschliesslich_prozent,mj_wohnort_nebenjob_prozent,mj_arbeitsort_insgesamt_prozent,mj_arbeitsort_ausschliesslich_prozent,mj_arbeitsort_nebenjob_prozent
07134015,Brücken,07,Rheinland-Pfalz,1168,593,575,114,76,38,65,42,23,9.8,6.5,3.3,5.6,3.6,2.0
07134016,Buhlenberg,07,Rheinland-Pfalz,485,244,241,56,40,16,24,19,5,11.5,8.2,3.3,4.9,3.9,1.0
07134018,Dambach,07,Rheinland-Pfalz,158,80,78,16,11,5,-1,-1,-1,10.1,7.0,3.2,-0.6,,
07134020,Dienstweiler,07,Rheinland-Pfalz,329,156,173,34,25,9,-1,-1,-1,10.3,7.6,2.7,-0.3,,
07134022,Elchweiler,07,Rheinland-Pfalz,95,46,49,14,11,3,3,-1,-1,14.7,11.6,3.2,3.2,,
07134023,Ellenberg,07,Rheinland-Pfalz,94,45,49,14,-1,-1,-1,-1,-1,14.9,,,-1.1,,
07134024,Ellweiler,07,Rheinland-Pfalz,293,138,155,34,25,9,-1,-1,-1,11.6,8.5,3.1,-0.3,,
07134029,Gimbweiler,07,Rheinland-Pfalz,399,193,206,34,18,16,-1,-1,-1,8.5,4.5,4.0,-0.3,,
07134031,Gollenberg,07,Rheinland-Pfalz,123,53,70,17,10,7,6,3,3,13.8,8.1,5.7,4.9,2.4,2.4
07134034,Hattgenstein,07,Rheinland-Pfalz,261,119,142,33,20,13,-1,-1,-1,12.6,7.7,5.0,-0.4,,
07134042,Hoppstädten-Weiersbach,07,Rheinland-Pfalz,3158,1639,1519,296,200,96,474,368,106,9.4,6.3,3.0,15.0,11.7,3.4
07134048,Kronweiler,07,Rheinland-Pfalz,337,177,160,31,20,11,-1,-1,-1,9.2,5.9,3.3,-0.3,,
07134050,Leisel,07,Rheinland-Pfalz,543,261,282,69,47,22,33,22,11,12.7,8.7,4.1,6.1,4.1,2.0
07134053,Meckenbach,07,Rheinland-Pfalz,113,54,59,19,11,8,-1,-1,-1,16.8,9.7,7.1,-0.9,,
07134057,Niederbrombach,07,Rheinland-Pfalz,482,238,244,61,41,20,52,31,21,12.7,8.5,4.1,10.8,6.4,4.4
07134058,Niederhambach,07,Rheinland-Pfalz,326,165,161,40,31,9,-1,-1,-1,12.3,9.5,2.8,-0.3,,
07134061,Nohen,07,Rheinland-Pfalz,357,177,180,29,20,9,-1,-1,-1,8.1,5.6,2.5,-0.3,,
07134062,Oberbrombach,07,Rheinland-Pfalz,431,206,225,36,19,17,14,5,9,8.4,4.4,3.9,3.2,1.2,2.1
07134063,Oberhambach,07,Rheinland-Pfalz,259,139,120,41,31,10,-1,-1,-1,15.8,12.0,3.9,-0.4,,
07134070,Rimsberg,07,Rheinland-Pfalz,119,59,60,14,9,5,-1,-1,-1,11.8,7.6,4.2,-0.8,,
07134071,Rinzenberg,07,Rheinland-Pfalz,308,158,150,39,27,12,14,10,4,12.7,8.8,3.9,4.5,3.2,1.3
07134072,Rötsweiler-Nockenthal,07,Rheinland-Pfalz,470,224,246,37,25,12,-1,-1,-1,7.9,5.3,2.6,-0.2,,
07134078,Schmißberg,07,Rheinland-Pfalz,203,101,102,18,10,8,-1,-1,-1,8.9,4.9,3.9,-0.5,,
07134080,Schwollen,07,Rheinland-Pfalz,437,220,217,59,36,23,132,74,58,13.5,8.2,5.3,30.2,16.9,13.3
07134084,Siesbach,07,Rheinland-Pfalz,386,187,199,30,22,8,-1,-1,-1,7.8,5.7,2.1,-0.3,,
07134085,Sonnenberg-Winnenberg,07,Rheinland-Pfalz,456,233,223,31,20,11,11,6,5,6.8,4.4,2.4,2.4,1.3,1.1
07134094,Wilzenberg-Hußweiler,07,Rheinland-Pfalz,303,161,142,41,27,14,25,20,5,13.5,8.9,4.6,8.3,6.6,1.7
07134003,Allenbach,07,Rheinland-Pfalz,635,308,327,83,58,25,62,39,23,13.1,9.1,3.9,9.8,6.1,3.6
07134006,Bergen,07,Rheinland-Pfalz,432,215,217,45,32,13,20,13,7,10.4,7.4,3.0,4.6,3.0,1.6
07134009,Berschweiler bei Kirn,07,Rheinland-Pfalz,273,136,137,26,18,8,-1,-1,-1,9.5,6.6,2.9,-0.4,,
07134013,Breitenthal,07,Rheinland-Pfalz,310,151,159,44,32,12,11,-1,-1,14.2,10.3,3.9,3.5,,
07134014,Bruchweiler,07,Rheinland-Pfalz,502,249,253,86,61,25,40,23,17,17.1,12.2,5.0,8.0,4.6,3.4
07134019,Dickesbach,07,Rheinland-Pfalz,416,210,206,42,25,17,-1,-1,-1,10.1,6.0,4.1,-0.2,,
07134025,Fischbach,07,Rheinland-Pfalz,902,445,457,85,62,23,50,35,15,9.4,6.9,2.5,5.5,3.9,1.7
07134028,Gerach,07,Rheinland-Pfalz,226,120,106,21,9,12,6,-1,-1,9.3,4.0,5.3,2.7,,
07134032,Griebelschied,07,Rheinland-Pfalz,169,93,76,18,14,4,-1,-1,-1,10.7,8.3,2.4,-0.6,,
07134038,Herborn,07,Rheinland-Pfalz,528,268,260,42,31,11,30,22,8,8.0,5.9,2.1,5.7,4.2,1.5
07134039,Herrstein,07,Rheinland-Pfalz,848,402,446,86,54,32,85,62,23,10.1,6.4,3.8,10.0,7.3,2.7
07134040,Hettenrodt,07,Rheinland-Pfalz,665,338,327,75,53,22,25,18,7,11.3,8.0,3.3,3.8,2.7,1.1
07134041,Hintertiefenbach,07,Rheinland-Pfalz,313,150,163,48,33,15,22,15,7,15.3,10.5,4.8,7.0,4.8,2.2
07134046,Kempfeld,07,Rheinland-Pfalz,781,392,389,86,61,25,99,73,26,11.0,7.8,3.2,12.7,9.3,3.3
07134047,Kirschweiler,07,Rheinland-Pfalz,1096,534,562,108,66,42,169,117,52,9.9,6.0,3.8,15.4,10.7,4.7
07134052,Mackenrodt,07,Rheinland-Pfalz,390,189,201,51,38,13,-1,-1,-1,13.1,9.7,3.3,-0.3,,
07134055,Mittelreidenbach,07,Rheinland-Pfalz,741,392,349,77,53,24,27,18,9,10.4,7.2,3.2,3.6,2.4,1.2
07134056,Mörschied,07,Rheinland-Pfalz,818,418,400,106,67,39,54,36,18,13.0,8.2,4.8,6.6,4.4,2.2
07134059,Niederhosenbach,07,Rheinland-Pfalz,303,155,148,33,21,12,-1,-1,-1,10.9,6.9,4.0,-0.3,,
07134060,Niederwörresbach,07,Rheinland-Pfalz,891,441,450,88,58,30,86,62,24,9.9,6.5,3.4,9.7,7.0,2.7
07134064,Oberhosenbach,07,Rheinland-Pfalz,138,72,66,14,10,4,11,6,5,10.1,7.2,2.9,8.0,4.3,3.6
07134066,Oberreidenbach,07,Rheinland-Pfalz,597,287,310,49,35,14,26,19,7,8.2,5.9,2.3,4.4,3.2,1.2
07134067,Oberwörresbach,07,Rheinland-Pfalz,139,69,70,8,4,4,-1,-1,-1,5.8,2.9,2.9,-0.7,,
07134077,Schmidthachenbach,07,Rheinland-Pfalz,386,194,192,32,21,11,11,7,4,8.3,5.4,2.8,2.8,1.8,1.0
07134081,Sensweiler,07,Rheinland-Pfalz,430,216,214,57,41,16,17,5,12,13.3,9.5,3.7,4.0,1.2,2.8
07134082,Sien,07,Rheinland-Pfalz,503,242,261,40,31,9,31,18,13,8.0,6.2,1.8,6.2,3.6,2.6
07134083,Sienhachenbach,07,Rheinland-Pfalz,198,102,96,15,11,4,5,-1,-1,7.6,5.6,2.0,2.5,,
07134086,Sonnschied,07,Rheinland-Pfalz,121,58,63,13,8,5,n/a,n/a,n/a,10.7,6.6,4.1,,,
07134089,Veitsrodt,07,Rheinland-Pfalz,677,350,327,85,60,25,87,61,26,12.6,8.9,3.7,12.9,9.0,3.8
07134090,Vollmersbach,07,Rheinland-Pfalz,479,225,254,50,30,20,24,15,9,10.4,6.3,4.2,5.0,3.1,1.9
07134091,Weiden,07,Rheinland-Pfalz,92,50,42,6,-1,-1,-1,-1,-1,6.5,,,-1.1,,
07134093,Wickenrodt,07,Rheinland-Pfalz,169,83,86,22,13,9,-1,-1,-1,13.0,7.7,5.3,-0.6,,
07134095,Wirschweiler,07,Rheinland-Pfalz,324,155,169,36,23,13,-1,-1,-1,11.1,7.1,4.0,-0.3,,
07134502,Langweiler,07,Rheinland-Pfalz,255,128,127,28,20,8,-1,-1,-1,11.0,7.8,3.1,-0.4,,
07134004,Asbach,07,Rheinland-Pfalz,150,77,73,10,-1,-1,-1,-1,-1,6.7,,,-0.7,,
07134012,Bollenbach,07,Rheinland-Pfalz,135,65,70,18,14,4,-1,-1,-1,13.3,10.4,3.0,-0.7,,
07134017,Bundenbach,07,Rheinland-Pfalz,886,433,453,86,61,25,94,55,39,9.7,6.9,2.8,10.6,6.2,4.4
07134030,Gösenroth,07,Rheinland-Pfalz,246,120,126,31,20,11,24,15,9,12.6,8.1,4.5,9.8,6.1,3.7
07134035,Hausen,07,Rheinland-Pfalz,186,94,92,15,-1,-1,-1,-1,-1,8.1,,,-0.5,,
07134037,Hellertshausen,07,Rheinland-Pfalz,182,87,95,27,17,10,-1,-1,-1,14.8,9.3,5.5,-0.5,,
07134043,Horbruch,07,Rheinland-Pfalz,341,176,165,32,16,16,24,17,7,9.4,4.7,4.7,7.0,5.0,2.1
07134044,Hottenbach,07,Rheinland-Pfalz,589,297,292,79,48,31,33,22,11,13.4,8.1,5.3,5.6,3.7,1.9
07134049,Krummenau,07,Rheinland-Pfalz,185,101,84,35,19,16,-1,-1,-1,18.9,10.3,8.6,-0.5,,
07134065,Oberkirn,07,Rheinland-Pfalz,330,164,166,32,24,8,-1,-1,-1,9.7,7.3,2.4,-0.3,,
07134069,Rhaunen,07,Rheinland-Pfalz,2131,1029,1102,235,168,67,196,141,55,11.0,7.9,3.1,9.2,6.6,2.6
07134076,Schauren,07,Rheinland-Pfalz,510,254,256,63,38,25,39,28,11,12.4,7.5,4.9,7.6,5.5,2.2
07134079,Schwerbach,07,Rheinland-Pfalz,54,26,28,5,-1,-1,-1,-1,-1,9.3,,,-1.9,,
07134087,Stipshausen,07,Rheinland-Pfalz,852,419,433,86,56,30,126,61,65,10.1,6.6,3.5,14.8,7.2,7.6
07134088,Sulzbach,07,Rheinland-Pfalz,285,151,134,36,26,10,14,10,4,12.6,9.1,3.5,4.9,3.5,1.4
07134092,Weitersbach,07,Rheinland-Pfalz,88,40,48,13,9,4,-1,-1,-1,14.8,10.2,4.5,-1.1,,
07135007,Beilstein,07,Rheinland-Pfalz,140,78,62,11,-1,-1,40,27,13,7.9,,,28.6,19.3,9.3
07135012,Bremm,07,Rheinland-Pfalz,781,381,400,76,47,29,30,19,11,9.7,6.0,3.7,3.8,2.4,1.4
07135015,Briedern,07,Rheinland-Pfalz,337,172,165,35,17,18,76,51,25,10.4,5.0,5.3,22.6,15.1,7.4
07135017,Bruttig-Fankel,07,Rheinland-Pfalz,1106,551,555,131,84,47,56,42,14,11.8,7.6,4.2,5.1,3.8,1.3
07135020,"Cochem, Stadt",07,Rheinland-Pfalz,5332,2725,2607,569,363,206,1494,1008,486,10.7,6.8,3.9,28.0,18.9,9.1
07135021,Dohr,07,Rheinland-Pfalz,638,325,313,89,53,36,42,27,15,13.9,8.3,5.6,6.6,4.2,2.4
07135024,Ediger-Eller,07,Rheinland-Pfalz,1086,602,484,71,44,27,154,118,36,6.5,4.1,2.5,14.2,10.9,3.3
07135025,Ellenz-Poltersdorf,07,Rheinland-Pfalz,848,420,428,107,74,33,72,50,22,12.6,8.7,3.9,8.5,5.9,2.6
07135027,Ernst,07,Rheinland-Pfalz,558,287,271,69,47,22,86,53,33,12.4,8.4,3.9,15.4,9.5,5.9
07135029,Faid,07,Rheinland-Pfalz,1067,536,531,162,108,54,56,34,22,15.2,10.1,5.1,5.2,3.2,2.1
07135036,Greimersburg,07,Rheinland-Pfalz,679,330,349,82,56,26,-1,-1,-1,12.1,8.2,3.8,-0.1,,
07135049,Klotten,07,Rheinland-Pfalz,1233,603,630,124,94,30,54,39,15,10.1,7.6,2.4,4.4,3.2,1.2
07135053,Lieg,07,Rheinland-Pfalz,372,191,181,42,34,8,9,-1,-1,11.3,9.1,2.2,2.4,,
07135056,Lütz,07,Rheinland-Pfalz,295,150,145,35,25,10,-1,-1,-1,11.9,8.5,3.4,-0.3,,
07135060,Mesenich,07,Rheinland-Pfalz,305,157,148,22,10,12,27,15,12,7.2,3.3,3.9,8.9,4.9,3.9
07135065,Moselkern,07,Rheinland-Pfalz,558,287,271,65,46,19,23,17,6,11.6,8.2,3.4,4.1,3.0,1.1
07135066,Müden (Mosel),07,Rheinland-Pfalz,648,317,331,78,56,22,47,31,16,12.0,8.6,3.4,7.3,4.8,2.5
07135069,Nehren,07,Rheinland-Pfalz,106,55,51,15,12,3,-1,-1,-1,14.2,11.3,2.8,-0.9,,
07135072,Pommern,07,Rheinland-Pfalz,451,226,225,80,46,34,162,92,70,17.7,10.2,7.5,35.9,20.4,15.5
07135079,Senheim,07,Rheinland-Pfalz,594,300,294,54,40,14,43,29,14,9.1,6.7,2.4,7.2,4.9,2.4
07135082,Treis-Karden,07,Rheinland-Pfalz,2221,1056,1165,247,178,69,390,268,122,11.1,8.0,3.1,17.6,12.1,5.5
07135086,Valwig,07,Rheinland-Pfalz,440,206,234,50,39,11,32,22,10,11.4,8.9,2.5,7.3,5.0,2.3
07135090,Wirfus,07,Rheinland-Pfalz,213,110,103,20,17,3,-1,-1,-1,9.4,8.0,1.4,-0.5,,
07135009,Binningen,07,Rheinland-Pfalz,692,349,343,82,57,25,-1,-1,-1,11.8,8.2,3.6,-0.1,,
07135011,Brachtendorf,07,Rheinland-Pfalz,267,142,125,21,13,8,4,-1,-1,7.9,4.9,3.0,1.5,,
07135014,Brieden,07,Rheinland-Pfalz,135,71,64,16,-1,-1,-1,-1,-1,11.9,,,-0.7,,
07135016,Brohl,07,Rheinland-Pfalz,370,188,182,52,36,16,18,10,8,14.1,9.7,4.3,4.9,2.7,2.2
07135022,Dünfus,07,Rheinland-Pfalz,273,135,138,35,26,9,22,15,7,12.8,9.5,3.3,8.1,5.5,2.6
07135023,Düngenheim,07,Rheinland-Pfalz,1310,702,608,108,63,45,-1,-1,-1,8.2,4.8,3.4,-0.1,,
07135026,Eppenberg,07,Rheinland-Pfalz,225,113,112,22,19,3,-1,-1,-1,9.8,8.4,1.3,-0.4,,
07135028,Eulgem,07,Rheinland-Pfalz,215,119,96,16,9,7,-1,-1,-1,7.4,4.2,3.3,-0.5,,
07135031,Forst (Eifel),07,Rheinland-Pfalz,365,179,186,35,24,11,7,4,3,9.6,6.6,3.0,1.9,1.1,0.8
07135033,Gamlen,07,Rheinland-Pfalz,507,246,261,56,42,14,-1,-1,-1,11.0,8.3,2.8,-0.2,,
07135038,Hambuch,07,Rheinland-Pfalz,745,383,362,62,41,21,31,22,9,8.3,5.5,2.8,4.2,3.0,1.2
07135040,Hauroth,07,Rheinland-Pfalz,330,182,148,34,21,13,-1,-1,-1,10.3,6.4,3.9,-0.3,,
07135042,Illerich,07,Rheinland-Pfalz,765,372,393,100,71,29,23,15,8,13.1,9.3,3.8,3.0,2.0,1.0
07135043,Kaifenheim,07,Rheinland-Pfalz,809,414,395,78,56,22,26,13,13,9.6,6.9,2.7,3.2,1.6,1.6
07135044,Kail,07,Rheinland-Pfalz,280,147,133,28,18,10,15,9,6,10.0,6.4,3.6,5.4,3.2,2.1
07135045,"Kaisersesch, Stadt",07,Rheinland-Pfalz,3146,1544,1602,329,210,119,457,319,138,10.5,6.7,3.8,14.5,10.1,4.4
07135046,Kalenborn,07,Rheinland-Pfalz,229,120,109,25,18,7,3,3,n/a,10.9,7.9,3.1,1.3,1.3,
07135051,Landkern,07,Rheinland-Pfalz,927,454,473,93,59,34,41,28,13,10.0,6.4,3.7,4.4,3.0,1.4
07135052,Laubach,07,Rheinland-Pfalz,636,305,331,72,49,23,60,44,16,11.3,7.7,3.6,9.4,6.9,2.5
07135058,Masburg,07,Rheinland-Pfalz,1062,541,521,103,66,37,30,17,13,9.7,6.2,3.5,2.8,1.6,1.2
07135062,Möntenich,07,Rheinland-Pfalz,127,54,73,16,7,9,-1,-1,-1,12.6,5.5,7.1,-0.8,,
07135067,Müllenbach,07,Rheinland-Pfalz,612,309,303,70,44,26,37,19,18,11.4,7.2,4.2,6.0,3.1,2.9
07135075,Roes,07,Rheinland-Pfalz,492,248,244,57,45,12,27,17,10,11.6,9.1,2.4,5.5,3.5,2.0
07135084,Urmersbach,07,Rheinland-Pfalz,443,225,218,39,21,18,-1,-1,-1,8.8,4.7,4.1,-0.2,,
07135093,Zettingen,07,Rheinland-Pfalz,264,134,130,34,25,9,-1,-1,-1,12.9,9.5,3.4,-0.4,,
07135502,Leienkaul,07,Rheinland-Pfalz,339,175,164,37,24,13,12,7,5,10.9,7.1,3.8,3.5,2.1,1.5
07135002,Alflen,07,Rheinland-Pfalz,822,415,407,97,66,31,50,30,20,11.8,8.0,3.8,6.1,3.6,2.4
07135005,Auderath,07,Rheinland-Pfalz,637,316,321,66,45,21,23,9,14,10.4,7.1,3.3,3.6,1.4,2.2
07135008,Beuren,07,Rheinland-Pfalz,418,200,218,39,16,23,7,-1,-1,9.3,3.8,5.5,1.7,,
07135018,Büchel,07,Rheinland-Pfalz,1154,593,561,119,94,25,99,75,24,10.3,8.1,2.2,8.6,6.5,2.1
07135030,Filz,07,Rheinland-Pfalz,89,47,42,17,11,6,-1,-1,n/a,19.1,12.4,6.7,-1.1,,
07135034,Gevenich,07,Rheinland-Pfalz,646,328,318,75,50,25,21,10,11,11.6,7.7,3.9,3.3,1.5,1.7
07135035,Gillenbeuren,07,Rheinland-Pfalz,247,123,124,35,21,14,-1,-1,-1,14.2,8.5,5.7,-0.4,,
07135048,Kliding,07,Rheinland-Pfalz,217,119,98,27,15,12,-1,-1,-1,12.4,6.9,5.5,-0.5,,
07135057,Lutzerath,07,Rheinland-Pfalz,1497,752,745,161,100,61,126,79,47,10.8,6.7,4.1,8.4,5.3,3.1
07135078,Schmitt,07,Rheinland-Pfalz,120,62,58,17,9,8,3,-1,-1,14.2,7.5,6.7,2.5,,
07135083,"Ulmen, Stadt",07,Rheinland-Pfalz,3401,1702,1699,365,249,116,417,287,130,10.7,7.3,3.4,12.3,8.4,3.8
07135085,Urschmitt,07,Rheinland-Pfalz,189,98,91,24,17,7,-1,-1,-1,12.7,9.0,3.7,-0.5,,
07135087,Wagenhausen,07,Rheinland-Pfalz,58,27,31,11,8,3,-1,-1,-1,19.0,13.8,5.2,-1.7,,
07135089,Weiler,07,Rheinland-Pfalz,298,149,149,26,16,10,13,9,4,8.7,5.4,3.4,4.4,3.0,1.3
07135091,Wollmerath,07,Rheinland-Pfalz,212,107,105,26,17,9,-1,-1,-1,12.3,8.0,4.2,-0.5,,
07135501,Bad Bertrich,07,Rheinland-Pfalz,1046,494,552,142,89,53,275,142,133,13.6,8.5,5.1,26.3,13.6,12.7
07135001,Alf,07,Rheinland-Pfalz,840,385,455,66,37,29,50,33,17,7.9,4.4,3.5,6.0,3.9,2.0
07135003,Altlay,07,Rheinland-Pfalz,468,236,232,55,40,15,24,16,8,11.8,8.5,3.2,5.1,3.4,1.7
07135004,Altstrimmig,07,Rheinland-Pfalz,342,172,170,32,-1,-1,-1,-1,-1,9.4,,,-0.3,,
07135010,Blankenrath,07,Rheinland-Pfalz,1673,827,846,180,106,74,185,126,59,10.8,6.3,4.4,11.1,7.5,3.5
07135013,Briedel,07,Rheinland-Pfalz,930,481,449,78,51,27,48,26,22,8.4,5.5,2.9,5.2,2.8,2.4
07135019,Bullay,07,Rheinland-Pfalz,1589,774,815,156,93,63,138,80,58,9.8,5.9,4.0,8.7,5.0,3.7
07135032,Forst (Hunsrück),07,Rheinland-Pfalz,61,32,29,8,5,3,-1,n/a,-1,13.1,8.2,4.9,-1.6,,
07135037,Grenderich,07,Rheinland-Pfalz,376,192,184,39,21,18,-1,-1,-1,10.4,5.6,4.8,-0.3,,
07135039,Haserich,07,Rheinland-Pfalz,198,97,101,28,19,9,-1,-1,-1,14.1,9.6,4.5,-0.5,,
07135041,Hesweiler,07,Rheinland-Pfalz,137,73,64,25,15,10,3,-1,-1,18.2,10.9,7.3,2.2,,
07135054,Liesenich,07,Rheinland-Pfalz,351,182,169,34,20,14,-1,-1,-1,9.7,5.7,4.0,-0.3,,
