ags,name,bundesland_id,bundesland,bevoelkerung_total,bevoelkerung_maennlich,bevoelkerung_weiblich,mj_wohnort_insgesamt,mj_wohnort_ausschliesslich,mj_wohnort_nebenjob,mj_arbeitsort_insgesamt,mj_arbeitsort_ausschliesslich,mj_arbeitsort_nebenjob,mj_wohnort_insgesamt_prozent,mj_wohnort_ausschliesslich_prozent,mj_wohnort_nebenjob_prozent,mj_arbeitsort_insgesamt_prozent,mj_arbeitsort_ausschliesslich_prozent,mj_arbeitsort_nebenjob_prozent
03454032,"Lingen (Ems), Stadt",03,Niedersachsen,53284,26345,26939,6373,4493,1880,6614,4667,1947,12.0,8.4,3.5,12.4,8.8,3.7
03454035,"Meppen, Stadt",03,Niedersachsen,34918,17249,17669,3941,2697,1244,4929,3386,1543,11.3,7.7,3.6,14.1,9.7,4.4
03454041,"Papenburg, Stadt",03,Niedersachsen,36690,18750,17940,3794,2900,894,4838,3680,1158,10.3,7.9,2.4,13.2,10.0,3.2
03454044,Rhede (Ems),03,Niedersachsen,4174,2178,1996,501,396,105,643,506,137,12.0,9.5,2.5,15.4,12.1,3.3
03454045,Salzbergen,03,Niedersachsen,7570,3832,3738,1018,733,285,956,712,244,13.4,9.7,3.8,12.6,9.4,3.2
03454054,Twist,03,Niedersachsen,9676,5040,4636,1176,842,334,886,627,259,12.2,8.7,3.5,9.2,6.5,2.7
03454007,Dersum,03,Niedersachsen,1476,760,716,223,137,86,177,96,81,15.1,9.3,5.8,12.0,6.5,5.5
03454008,Dörpen,03,Niedersachsen,5025,2514,2511,666,466,200,860,616,244,13.3,9.3,4.0,17.1,12.3,4.9
03454020,Heede,03,Niedersachsen,2441,1272,1169,307,193,114,253,150,103,12.6,7.9,4.7,10.4,6.1,4.2
03454025,Kluse,03,Niedersachsen,1628,877,751,164,115,49,177,120,57,10.1,7.1,3.0,10.9,7.4,3.5
03454030,Lehe,03,Niedersachsen,1012,533,479,137,103,34,65,50,15,13.5,10.2,3.4,6.4,4.9,1.5
03454037,Neubörger,03,Niedersachsen,1544,775,769,158,117,41,103,72,31,10.2,7.6,2.7,6.7,4.7,2.0
03454038,Neulehe,03,Niedersachsen,774,404,370,110,79,31,108,58,50,14.2,10.2,4.0,14.0,7.5,6.5
03454056,Walchum,03,Niedersachsen,1511,771,740,183,121,62,129,80,49,12.1,8.0,4.1,8.5,5.3,3.2
03454060,Wippingen,03,Niedersachsen,944,494,450,114,82,32,81,58,23,12.1,8.7,3.4,8.6,6.1,2.4
03454001,Andervenne,03,Niedersachsen,882,456,426,111,72,39,81,39,42,12.6,8.2,4.4,9.2,4.4,4.8
03454003,Beesten,03,Niedersachsen,1584,838,746,211,132,79,238,145,93,13.3,8.3,5.0,15.0,9.2,5.9
03454012,"Freren, Stadt",03,Niedersachsen,5002,2526,2476,653,445,208,487,337,150,13.1,8.9,4.2,9.7,6.7,3.0
03454036,Messingen,03,Niedersachsen,1075,561,514,131,82,49,85,52,33,12.2,7.6,4.6,7.9,4.8,3.1
03454053,Thuine,03,Niedersachsen,1767,810,957,189,129,60,162,122,40,10.7,7.3,3.4,9.2,6.9,2.3
03454009,Dohren,03,Niedersachsen,1113,579,534,124,83,41,54,39,15,11.1,7.5,3.7,4.9,3.5,1.3
03454021,Herzlake,03,Niedersachsen,4371,2332,2039,568,382,186,761,561,200,13.0,8.7,4.3,17.4,12.8,4.6
03454026,Lähden,03,Niedersachsen,4797,2586,2211,540,386,154,458,279,179,11.3,8.0,3.2,9.5,5.8,3.7
03454013,Fresenburg,03,Niedersachsen,912,467,445,78,52,26,63,46,17,8.6,5.7,2.9,6.9,5.0,1.9
03454029,Lathen,03,Niedersachsen,6235,3141,3094,686,522,164,613,488,125,11.0,8.4,2.6,9.8,7.8,2.0
03454039,Niederlangen,03,Niedersachsen,1215,613,602,141,105,36,161,115,46,11.6,8.6,3.0,13.3,9.5,3.8
03454040,Oberlangen,03,Niedersachsen,938,487,451,117,83,34,47,38,9,12.5,8.8,3.6,5.0,4.1,1.0
03454043,Renkenberge,03,Niedersachsen,732,390,342,85,63,22,-1,-1,-1,11.6,8.6,3.0,-0.1,,
03454052,Sustrum,03,Niedersachsen,1291,683,608,136,100,36,109,79,30,10.5,7.7,2.8,8.4,6.1,2.3
03454002,Bawinkel,03,Niedersachsen,2407,1204,1203,286,220,66,291,224,67,11.9,9.1,2.7,12.1,9.3,2.8
03454015,Gersten,03,Niedersachsen,1224,634,590,146,98,48,151,96,55,11.9,8.0,3.9,12.3,7.8,4.5
03454017,Handrup,03,Niedersachsen,836,442,394,130,87,43,94,58,36,15.6,10.4,5.1,11.2,6.9,4.3
03454028,Langen,03,Niedersachsen,1428,715,713,201,151,50,118,86,32,14.1,10.6,3.5,8.3,6.0,2.2
03454031,Lengerich,03,Niedersachsen,2662,1374,1288,332,219,113,291,203,88,12.5,8.2,4.2,10.9,7.6,3.3
03454059,Wettrup,03,Niedersachsen,568,300,268,88,68,20,-1,-1,-1,15.5,12.0,3.5,-0.2,,
03454004,Bockhorst,03,Niedersachsen,981,516,465,117,88,29,75,61,14,11.9,9.0,3.0,7.6,6.2,1.4
03454006,Breddenberg,03,Niedersachsen,802,412,390,76,56,20,36,21,15,9.5,7.0,2.5,4.5,2.6,1.9
03454011,Esterwegen,03,Niedersachsen,5280,2733,2547,612,466,146,426,346,80,11.6,8.8,2.8,8.1,6.6,1.5
03454022,Hilkenbrook,03,Niedersachsen,792,416,376,78,52,26,38,30,8,9.8,6.6,3.3,4.8,3.8,1.0
03454051,Surwold,03,Niedersachsen,4245,2197,2048,475,358,117,363,283,80,11.2,8.4,2.8,8.6,6.7,1.9
03454005,Börger,03,Niedersachsen,2749,1403,1346,250,190,60,230,170,60,9.1,6.9,2.2,8.4,6.2,2.2
03454016,Groß Berßen,03,Niedersachsen,665,346,319,80,58,22,82,71,11,12.0,8.7,3.3,12.3,10.7,1.7
03454023,Hüven,03,Niedersachsen,525,287,238,79,51,28,54,37,17,15.0,9.7,5.3,10.3,7.0,3.2
03454024,Klein Berßen,03,Niedersachsen,1102,581,521,162,125,37,216,165,51,14.7,11.3,3.4,19.6,15.0,4.6
03454047,Sögel,03,Niedersachsen,7464,3994,3470,771,564,207,816,569,247,10.3,7.6,2.8,10.9,7.6,3.3
03454048,Spahnharrenstätte,03,Niedersachsen,1512,782,730,166,113,53,139,97,42,11.0,7.5,3.5,9.2,6.4,2.8
03454050,Stavern,03,Niedersachsen,1045,540,505,127,85,42,69,46,23,12.2,8.1,4.0,6.6,4.4,2.2
03454058,Werpeloh,03,Niedersachsen,1082,568,514,120,86,34,84,62,22,11.1,7.9,3.1,7.8,5.7,2.0
03454034,Lünne,03,Niedersachsen,1875,979,896,246,179,67,238,165,73,13.1,9.5,3.6,12.7,8.8,3.9
03454046,Schapen,03,Niedersachsen,2332,1204,1128,354,242,112,323,214,109,15.2,10.4,4.8,13.9,9.2,4.7
03454049,Spelle,03,Niedersachsen,8971,4590,4381,1258,870,388,997,697,300,14.0,9.7,4.3,11.1,7.8,3.3
03454027,Lahn,03,Niedersachsen,906,494,412,88,68,20,68,51,17,9.7,7.5,2.2,7.5,5.6,1.9
03454033,Lorup,03,Niedersachsen,3172,1722,1450,343,256,87,403,310,93,10.8,8.1,2.7,12.7,9.8,2.9
03454042,Rastdorf,03,Niedersachsen,1067,574,493,103,75,28,66,40,26,9.7,7.0,2.6,6.2,3.7,2.4
03454055,Vrees,03,Niedersachsen,1767,983,784,196,147,49,200,134,66,11.1,8.3,2.8,11.3,7.6,3.7
03454057,Werlte,03,Niedersachsen,10077,5210,4867,1262,893,369,1239,912,327,12.5,8.9,3.7,12.3,9.1,3.2
03455007,"Jever, Stadt",03,Niedersachsen,14020,6695,7325,1432,1032,400,1499,1129,370,10.2,7.4,2.9,10.7,8.1,2.6
03455014,Sande,03,Niedersachsen,8879,4352,4527,783,559,224,601,417,184,8.8,6.3,2.5,6.8,4.7,2.1
03455015,"Schortens, Stadt",03,Niedersachsen,20321,9911,10410,1894,1380,514,1256,889,367,9.3,6.8,2.5,6.2,4.4,1.8
03455020,Wangerland,03,Niedersachsen,9213,4517,4696,1106,795,311,1098,758,340,12.0,8.6,3.4,11.9,8.2,3.7
03455021,"Wangerooge, Nordseebad",03,Niedersachsen,1304,629,675,177,83,94,189,88,101,13.6,6.4,7.2,14.5,6.7,7.7
03455025,Bockhorn,03,Niedersachsen,8594,4295,4299,857,591,266,683,511,172,10.0,6.9,3.1,7.9,5.9,2.0
03455026,"Varel, Stadt",03,Niedersachsen,23884,11598,12286,2401,1691,710,2429,1717,712,10.1,7.1,3.0,10.2,7.2,3.0
03455027,Zetel,03,Niedersachsen,11685,5774,5911,1138,823,315,831,594,237,9.7,7.0,2.7,7.1,5.1,2.0
03456001,"Bad Bentheim, Stadt",03,Niedersachsen,15311,7559,7752,1817,1280,537,1928,1364,564,11.9,8.4,3.5,12.6,8.9,3.7
03456015,"Nordhorn, Stadt",03,Niedersachsen,53285,26269,27016,6786,4579,2207,8280,5616,2664,12.7,8.6,4.1,15.5,10.5,5.0
03456025,Wietmarschen,03,Niedersachsen,11863,5983,5880,1588,1107,481,1255,869,386,13.4,9.3,4.1,10.6,7.3,3.3
03456002,Emlichheim,03,Niedersachsen,7393,3722,3671,986,690,296,1139,862,277,13.3,9.3,4.0,15.4,11.7,3.7
03456009,Hoogstede,03,Niedersachsen,2881,1454,1427,446,286,160,420,234,186,15.5,9.9,5.6,14.6,8.1,6.5
03456012,Laar,03,Niedersachsen,2168,1101,1067,262,197,65,138,91,47,12.1,9.1,3.0,6.4,4.2,2.2
03456019,Ringe,03,Niedersachsen,2083,1097,986,257,181,76,160,113,47,12.3,8.7,3.6,7.7,5.4,2.3
03456004,Esche,03,Niedersachsen,556,288,268,94,67,27,38,27,11,16.9,12.1,4.9,6.8,4.9,2.0
03456005,Georgsdorf,03,Niedersachsen,1251,633,618,189,135,54,100,69,31,15.1,10.8,4.3,8.0,5.5,2.5
03456013,Lage,03,Niedersachsen,1064,555,509,138,100,38,39,29,10,13.0,9.4,3.6,3.7,2.7,0.9
03456014,"Neuenhaus, Stadt",03,Niedersachsen,9894,4962,4932,1262,881,381,1122,784,338,12.8,8.9,3.9,11.3,7.9,3.4
03456017,Osterwald,03,Niedersachsen,1172,604,568,163,113,50,186,128,58,13.9,9.6,4.3,15.9,10.9,4.9
03456003,Engden,03,Niedersachsen,431,216,215,71,55,16,57,41,16,16.5,12.8,3.7,13.2,9.5,3.7
03456010,Isterberg,03,Niedersachsen,566,286,280,77,49,28,56,27,29,13.6,8.7,4.9,9.9,4.8,5.1
03456016,Ohne,03,Niedersachsen,587,299,288,80,47,33,75,39,36,13.6,8.0,5.6,12.8,6.6,6.1
03456018,Quendorf,03,Niedersachsen,543,265,278,61,39,22,35,27,8,11.2,7.2,4.1,6.4,5.0,1.5
03456020,Samern,03,Niedersachsen,728,380,348,91,51,40,126,71,55,12.5,7.0,5.5,17.3,9.8,7.6
03456027,"Schüttorf, Stadt",03,Niedersachsen,12627,6360,6267,1879,1243,636,1649,1018,631,14.9,9.8,5.0,13.1,8.1,5.0
03456006,Getelo,03,Niedersachsen,564,315,249,61,45,16,14,11,3,10.8,8.0,2.8,2.5,2.0,0.5
03456007,Gölenkamp,03,Niedersachsen,592,302,290,92,64,28,44,23,21,15.5,10.8,4.7,7.4,3.9,3.5
03456008,Halle,03,Niedersachsen,648,330,318,74,56,18,100,69,31,11.4,8.6,2.8,15.4,10.6,4.8
03456011,Itterbeck,03,Niedersachsen,1747,895,852,251,173,78,210,125,85,14.4,9.9,4.5,12.0,7.2,4.9
03456023,Uelsen,03,Niedersachsen,5558,2800,2758,860,610,250,890,636,254,15.5,11.0,4.5,16.0,11.4,4.6
03456024,Wielen,03,Niedersachsen,543,288,255,62,52,10,21,14,7,11.4,9.6,1.8,3.9,2.6,1.3
03456026,Wilsum,03,Niedersachsen,1607,817,790,244,160,84,241,178,63,15.2,10.0,5.2,15.0,11.1,3.9
03457002,"Borkum, Stadt",03,Niedersachsen,5473,2620,2853,630,276,354,574,264,310,11.5,5.0,6.5,10.5,4.8,5.7
03457012,Jemgum,03,Niedersachsen,3539,1788,1751,396,317,79,277,222,55,11.2,9.0,2.2,7.8,6.3,1.6
03457013,"Leer (Ostfriesland), Stadt",03,Niedersachsen,34042,16965,17077,3322,2497,825,8087,5979,2108,9.8,7.3,2.4,23.8,17.6,6.2
03457014,Moormerland,03,Niedersachsen,23138,11481,11657,2351,1866,485,1446,1175,271,10.2,8.1,2.1,6.2,5.1,1.2
03457017,Ostrhauderfehn,03,Niedersachsen,11032,5390,5642,1182,919,263,870,662,208,10.7,8.3,2.4,7.9,6.0,1.9
03457018,Rhauderfehn,03,Niedersachsen,17815,8879,8936,1710,1331,379,1295,1084,211,9.6,7.5,2.1,7.3,6.1,1.2
03457020,Uplengen,03,Niedersachsen,11678,5841,5837,1324,1016,308,1139,858,281,11.3,8.7,2.6,9.8,7.3,2.4
03457021,"Weener, Stadt",03,Niedersachsen,15510,7727,7783,1420,1171,249,1000,810,190,9.2,7.5,1.6,6.4,5.2,1.2
03457022,Westoverledingen,03,Niedersachsen,20482,10321,10161,2194,1736,458,1101,886,215,10.7,8.5,2.2,5.4,4.3,1.0
03457024,Bunde,03,Niedersachsen,7607,3817,3790,693,551,142,479,392,87,9.1,7.2,1.9,6.3,5.2,1.1
03457003,Brinkum,03,Niedersachsen,711,382,329,80,63,17,-1,-1,-1,11.3,8.9,2.4,-0.1,,
03457009,Firrel,03,Niedersachsen,816,416,400,83,62,21,85,55,30,10.2,7.6,2.6,10.4,6.7,3.7
03457010,Hesel,03,Niedersachsen,4600,2317,2283,479,376,103,390,302,88,10.4,8.2,2.2,8.5,6.6,1.9
03457011,Holtland,03,Niedersachsen,2238,1083,1155,235,181,54,127,107,20,10.5,8.1,2.4,5.7,4.8,0.9
03457015,Neukamperfehn,03,Niedersachsen,1647,805,842,156,126,30,48,38,10,9.5,7.7,1.8,2.9,2.3,0.6
03457019,Schwerinsdorf,03,Niedersachsen,694,335,359,65,53,12,-1,-1,-1,9.4,7.6,1.7,-0.1,,
03457006,"Detern, Flecken",03,Niedersachsen,2735,1364,1371,257,194,63,147,117,30,9.4,7.1,2.3,5.4,4.3,1.1
03457008,Filsum,03,Niedersachsen,2089,1024,1065,224,172,52,166,137,29,10.7,8.2,2.5,7.9,6.6,1.4
03457016,Nortmoor,03,Niedersachsen,1702,876,826,202,163,39,202,143,59,11.9,9.6,2.3,11.9,8.4,3.5
03458003,Dötlingen,03,Niedersachsen,6212,3130,3082,720,434,286,780,421,359,11.6,7.0,4.6,12.6,6.8,5.8
03458005,Ganderkesee,03,Niedersachsen,30943,15298,15645,3020,2000,1020,2784,1792,992,9.8,6.5,3.3,9.0,5.8,3.2
03458007,Großenkneten,03,Niedersachsen,15208,7866,7342,1348,890,458,1105,734,371,8.9,5.9,3.0,7.3,4.8,2.4
03458009,Hatten,03,Niedersachsen,13986,6896,7090,1372,884,488,1109,700,409,9.8,6.3,3.5,7.9,5.0,2.9
03458010,Hude (Oldb),03,Niedersachsen,16166,8075,8091,1567,1022,545,1215,770,445,9.7,6.3,3.4,7.5,4.8,2.8
03458013,Wardenburg,03,Niedersachsen,15804,7706,8098,1610,1047,563,1413,902,511,10.2,6.6,3.6,8.9,5.7,3.2
03458014,"Wildeshausen, Stadt",03,Niedersachsen,19390,9565,9825,1995,1220,775,1941,1255,686,10.3,6.3,4.0,10.0,6.5,3.5
03458001,Beckeln,03,Niedersachsen,789,406,383,99,61,38,56,31,25,12.5,7.7,4.8,7.1,3.9,3.2
03458002,Colnrade,03,Niedersachsen,785,420,365,95,54,41,61,36,25,12.1,6.9,5.2,7.8,4.6,3.2
03458004,Dünsen,03,Niedersachsen,1187,599,588,133,77,56,39,25,14,11.2,6.5,4.7,3.3,2.1,1.2
03458006,Groß Ippener,03,Niedersachsen,1016,517,499,102,67,35,180,108,72,10.0,6.6,3.4,17.7,10.6,7.1
03458008,"Harpstedt, Flecken",03,Niedersachsen,4682,2247,2435,469,314,155,421,282,139,10.0,6.7,3.3,9.0,6.0,3.0
03458011,Kirchseelte,03,Niedersachsen,1176,607,569,121,83,38,90,60,30,10.3,7.1,3.2,7.7,5.1,2.6
03458012,Prinzhöfte,03,Niedersachsen,691,350,341,60,40,20,93,61,32,8.7,5.8,2.9,13.5,8.8,4.6
03458015,Winkelsett,03,Niedersachsen,573,306,267,68,41,27,63,38,25,11.9,7.2,4.7,11.0,6.6,4.4
03459003,Bad Essen,03,Niedersachsen,15263,7544,7719,1648,1081,567,1500,1000,500,10.8,7.1,3.7,9.8,6.6,3.3
03459004,"Bad Iburg, Stadt",03,Niedersachsen,10548,5060,5488,1375,912,463,1209,820,389,13.0,8.6,4.4,11.5,7.8,3.7
03459005,Bad Laer,03,Niedersachsen,9268,4576,4692,1197,735,462,1482,893,589,12.9,7.9,5.0,16.0,9.6,6.4
03459006,Bad Rothenfelde,03,Niedersachsen,7839,3763,4076,872,519,353,1103,669,434,11.1,6.6,4.5,14.1,8.5,5.5
03459008,Belm,03,Niedersachsen,13581,6634,6947,1488,973,515,840,559,281,11.0,7.2,3.8,6.2,4.1,2.1
03459012,Bissendorf,03,Niedersachsen,14370,7107,7263,1541,983,558,1261,823,438,10.7,6.8,3.9,8.8,5.7,3.0
03459013,Bohmte,03,Niedersachsen,12637,6281,6356,1460,929,531,1003,649,354,11.6,7.4,4.2,7.9,5.1,2.8
03459014,"Bramsche, Stadt",03,Niedersachsen,36013,19095,16918,3476,2405,1071,3896,2576,1320,9.7,6.7,3.0,10.8,7.2,3.7
03459015,"Dissen am Teutoburger Wald, Stadt",03,Niedersachsen,9390,4703,4687,1164,643,521,1061,625,436,12.4,6.8,5.5,11.3,6.7,4.6
03459019,"Georgsmarienhütte, Stadt",03,Niedersachsen,31520,15422,16098,3793,2482,1311,3522,2311,1211,12.0,7.9,4.2,11.2,7.3,3.8
03459020,Hagen am Teutoburger Wald,03,Niedersachsen,13475,6613,6862,1559,1037,522,1198,792,406,11.6,7.7,3.9,8.9,5.9,3.0
03459021,Hasbergen,03,Niedersachsen,10901,5324,5577,1205,795,410,972,624,348,11.1,7.3,3.8,8.9,5.7,3.2
03459022,Hilter am Teutoburger Wald,03,Niedersachsen,10243,5064,5179,1182,738,444,900,553,347,11.5,7.2,4.3,8.8,5.4,3.4
03459024,"Melle, Stadt",03,Niedersachsen,46039,22786,23253,5114,3316,1798,4585,2951,1634,11.1,7.2,3.9,10.0,6.4,3.5
03459029,Ostercappeln,03,Niedersachsen,9566,4719,4847,1082,700,382,869,558,311,11.3,7.3,4.0,9.1,5.8,3.3
03459033,Wallenhorst,03,Niedersachsen,23018,11282,11736,2754,1779,975,2596,1697,899,12.0,7.7,4.2,11.3,7.4,3.9
03459034,Glandorf,03,Niedersachsen,6664,3413,3251,918,588,330,799,501,298,13.8,8.8,5.0,12.0,7.5,4.5
03459007,Badbergen,03,Niedersachsen,4572,2440,2132,464,286,178,306,152,154,10.1,6.3,3.9,6.7,3.3,3.4
03459025,Menslage,03,Niedersachsen,2462,1283,1179,234,168,66,130,90,40,9.5,6.8,2.7,5.3,3.7,1.6
03459028,Nortrup,03,Niedersachsen,2960,1480,1480,364,254,110,290,182,108,12.3,8.6,3.7,9.8,6.1,3.6
03459030,"Quakenbrück, Stadt",03,Niedersachsen,12845,6309,6536,1372,901,471,1513,1051,462,10.7,7.0,3.7,11.8,8.2,3.6
03459001,Alfhausen,03,Niedersachsen,3910,1983,1927,475,313,162,622,421,201,12.1,8.0,4.1,15.9,10.8,5.1
03459002,Ankum,03,Niedersachsen,7314,3640,3674,890,582,308,889,611,278,12.2,8.0,4.2,12.2,8.4,3.8
03459010,"Bersenbrück, Stadt",03,Niedersachsen,8315,4122,4193,981,650,331,1067,736,331,11.8,7.8,4.0,12.8,8.9,4.0
03459016,Eggermühlen,03,Niedersachsen,1703,852,851,245,157,88,126,84,42,14.4,9.2,5.2,7.4,4.9,2.5
03459018,Gehrde,03,Niedersachsen,2504,1269,1235,285,202,83,170,112,58,11.4,8.1,3.3,6.8,4.5,2.3
03459023,Kettenkamp,03,Niedersachsen,1688,889,799,223,145,78,332,150,182,13.2,8.6,4.6,19.7,8.9,10.8
03459031,Rieste,03,Niedersachsen,3436,1753,1683,434,273,161,372,250,122,12.6,7.9,4.7,10.8,7.3,3.6
03459009,Berge,03,Niedersachsen,3518,1769,1749,345,250,95,268,203,65,9.8,7.1,2.7,7.6,5.8,1.8
03459011,Bippen,03,Niedersachsen,2945,1477,1468,300,209,91,186,139,47,10.2,7.1,3.1,6.3,4.7,1.6
03459017,"Fürstenau, Stadt",03,Niedersachsen,9410,4628,4782,1079,775,304,962,685,277,11.5,8.2,3.2,10.2,7.3,2.9
03459026,Merzen,03,Niedersachsen,3921,2022,1899,450,304,146,377,225,152,11.5,7.8,3.7,9.6,5.7,3.9
03459027,Neuenkirchen,03,Niedersachsen,4498,2258,2240,568,381,187,570,376,194,12.6,8.5,4.2,12.7,8.4,4.3
03459032,Voltlage,03,Niedersachsen,1743,915,828,249,151,98,167,115,52,14.3,8.7,5.6,9.6,6.6,3.0
03460001,Bakum,03,Niedersachsen,6123,3120,3003,808,496,312,729,426,303,13.2,8.1,5.1,11.9,7.0,4.9
03460002,"Damme, Stadt",03,Niedersachsen,16872,8464,8408,2062,1276,786,2089,1314,775,12.2,7.6,4.7,12.4,7.8,4.6
03460003,"Dinklage, Stadt",03,Niedersachsen,12914,6533,6381,1638,968,670,1484,947,537,12.7,7.5,5.2,11.5,7.3,4.2
03460004,Goldenstedt,03,Niedersachsen,9572,4846,4726,1421,855,566,1010,571,439,14.8,8.9,5.9,10.6,6.0,4.6
03460005,Holdorf,03,Niedersachsen,6816,3489,3327,865,521,344,1016,615,401,12.7,7.6,5.0,14.9,9.0,5.9
03460006,"Lohne (Oldenburg), Stadt",03,Niedersachsen,26060,13210,12850,3339,2037,1302,3766,2368,1398,12.8,7.8,5.0,14.5,9.1,5.4
03460007,Neuenkirchen-Vörden,03,Niedersachsen,8392,4261,4131,1005,626,379,906,598,308,12.0,7.5,4.5,10.8,7.1,3.7
03460008,Steinfeld (Oldenburg),03,Niedersachsen,9903,5101,4802,1290,760,530,1127,650,477,13.0,7.7,5.4,11.4,6.6,4.8
03460009,"Vechta, Stadt",03,Niedersachsen,31558,15536,16022,4503,2970,1533,5666,3610,2056,14.3,9.4,4.9,18.0,11.4,6.5
03460010,Visbek,03,Niedersachsen,9656,4975,4681,1319,856,463,1225,799,426,13.7,8.9,4.8,12.7,8.3,4.4
03461001,Berne,03,Niedersachsen,6896,3518,3378,664,420,244,365,223,142,9.6,6.1,3.5,5.3,3.2,2.1
03461002,"Brake (Unterweser), Stadt",03,Niedersachsen,15129,7394,7735,1524,1089,435,1561,1150,411,10.1,7.2,2.9,10.3,7.6,2.7
03461003,Butjadingen,03,Niedersachsen,6180,3039,3141,678,473,205,672,473,199,11.0,7.7,3.3,10.9,7.7,3.2
03461004,"Elsfleth, Stadt",03,Niedersachsen,9094,4654,4440,977,695,282,733,500,233,10.7,7.6,3.1,8.1,5.5,2.6
03461005,Jade,03,Niedersachsen,5823,2937,2886,598,394,204,356,244,112,10.3,6.8,3.5,6.1,4.2,1.9
03461006,Lemwerder,03,Niedersachsen,6940,3568,3372,629,434,195,424,311,113,9.1,6.3,2.8,6.1,4.5,1.6
03461007,"Nordenham, Stadt",03,Niedersachsen,26325,13098,13227,2484,1771,713,2040,1427,613,9.4,6.7,2.7,7.7,5.4,2.3
03461008,Ovelgönne,03,Niedersachsen,5376,2681,2695,544,359,185,393,267,126,10.1,6.7,3.4,7.3,5.0,2.3
03461009,Stadland,03,Niedersachsen,7476,3760,3716,782,552,230,857,541,316,10.5,7.4,3.1,11.5,7.2,4.2
03462005,Friedeburg,03,Niedersachsen,10251,5082,5169,986,704,282,738,523,215,9.6,6.9,2.8,7.2,5.1,2.1
03462007,Langeoog,03,Niedersachsen,1790,845,945,218,112,106,294,165,129,12.2,6.3,5.9,16.4,9.2,7.2
03462014,Spiekeroog,03,Niedersachsen,768,366,402,99,32,67,101,41,60,12.9,4.2,8.7,13.2,5.3,7.8
03462019,"Wittmund, Stadt",03,Niedersachsen,20735,10253,10482,2070,1515,555,2104,1512,592,10.0,7.3,2.7,10.1,7.3,2.9
03462002,Dunum,03,Niedersachsen,1131,557,574,103,76,27,19,8,11,9.1,6.7,2.4,1.7,0.7,1.0
03462003,"Esens, Stadt",03,Niedersachsen,7284,3412,3872,762,543,219,990,756,234,10.5,7.5,3.0,13.6,10.4,3.2
03462006,Holtgast,03,Niedersachsen,1707,842,865,164,126,38,59,45,14,9.6,7.4,2.2,3.5,2.6,0.8
03462008,Moorweg,03,Niedersachsen,859,423,436,86,56,30,20,10,10,10.0,6.5,3.5,2.3,1.2,1.2
03462010,Neuharlingersiel,03,Niedersachsen,1000,496,504,104,73,31,256,181,75,10.4,7.3,3.1,25.6,18.1,7.5
03462015,Stedesdorf,03,Niedersachsen,1542,782,760,139,104,35,42,24,18,9.0,6.7,2.3,2.7,1.6,1.2
03462017,Werdum,03,Niedersachsen,741,368,373,92,66,26,113,77,36,12.4,8.9,3.5,15.2,10.4,4.9
03462001,Blomberg,03,Niedersachsen,1760,878,882,211,153,58,120,85,35,12.0,8.7,3.3,6.8,4.8,2.0
03462004,Eversmeer,03,Niedersachsen,844,437,407,84,61,23,-1,-1,-1,10.0,7.2,2.7,-0.1,,
03462009,Nenndorf,03,Niedersachsen,734,361,373,102,74,28,50,38,12,13.9,10.1,3.8,6.8,5.2,1.6
03462011,Neuschoo,03,Niedersachsen,1199,607,592,132,93,39,35,16,19,11.0,7.8,3.3,2.9,1.3,1.6
03462012,Ochtersum,03,Niedersachsen,869,440,429,112,79,33,21,12,9,12.9,9.1,3.8,2.4,1.4,1.0
03462013,Schweindorf,03,Niedersachsen,760,356,404,63,46,17,46,35,11,8.3,6.1,2.2,6.1,4.6,1.4
03462016,Utarp,03,Niedersachsen,623,317,306,55,43,12,-1,-1,-1,8.8,6.9,1.9,-0.2,,
03462018,Westerholt,03,Niedersachsen,2576,1249,1327,237,176,61,274,174,100,9.2,6.8,2.4,10.6,6.8,3.9
